{'seed': 0, 'hidden_channels': 16, 'mu': 0.1, 'train_acc': 0.9929, 'val_acc': 0.792, 'test_acc': 0.81, 'icd0': tensor(2.4727), 'icd3': 0.9412256}
{'seed': 0, 'hidden_channels': 16, 'mu': 0.2, 'train_acc': 0.9929, 'val_acc': 0.792, 'test_acc': 0.819, 'icd0': tensor(2.4387), 'icd3': 1.0153875}
{'seed': 0, 'hidden_channels': 16, 'mu': 0.3, 'train_acc': 0.9929, 'val_acc': 0.792, 'test_acc': 0.83, 'icd0': tensor(2.4139), 'icd3': 1.0898372}
{'seed': 0, 'hidden_channels': 16, 'mu': 0.4, 'train_acc': 0.9857, 'val_acc': 0.792, 'test_acc': 0.835, 'icd0': tensor(2.3904), 'icd3': 1.1587425}
{'seed': 0, 'hidden_channels': 16, 'mu': 0.5, 'train_acc': 0.9857, 'val_acc': 0.768, 'test_acc': 0.812, 'icd0': tensor(2.4043), 'icd3': 1.2299663}
{'seed': 0, 'hidden_channels': 16, 'mu': 0.6, 'train_acc': 0.9857, 'val_acc': 0.768, 'test_acc': 0.789, 'icd0': tensor(2.4295), 'icd3': 1.2922354}
{'seed': 0, 'hidden_channels': 16, 'mu': 0.7, 'train_acc': 0.9857, 'val_acc': 0.754, 'test_acc': 0.766, 'icd0': tensor(2.4671), 'icd3': 1.3533878}
{'seed': 0, 'hidden_channels': 16, 'mu': 0.8, 'train_acc': 0.9786, 'val_acc': 0.728, 'test_acc': 0.735, 'icd0': tensor(2.6309), 'icd3': 1.4157736}
{'seed': 0, 'hidden_channels': 16, 'mu': 0.9, 'train_acc': 0.9571, 'val_acc': 0.64, 'test_acc': 0.646, 'icd0': tensor(3.0824), 'icd3': 1.505779}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.0, 'train_acc': 0.8571, 'val_acc': 0.402, 'test_acc': 0.389, 'icd0': tensor(3.6511), 'icd3': 1.6266649}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.1, 'train_acc': 0.8214, 'val_acc': 0.344, 'test_acc': 0.344, 'icd0': tensor(3.7980), 'icd3': 1.6618518}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.2, 'train_acc': 0.8071, 'val_acc': 0.326, 'test_acc': 0.32, 'icd0': tensor(3.8063), 'icd3': 1.6846673}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.4, 'train_acc': 0.7929, 'val_acc': 0.45, 'test_acc': 0.462, 'icd0': tensor(4.0681), 'icd3': 1.71148}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.5, 'train_acc': 0.7857, 'val_acc': 0.432, 'test_acc': 0.456, 'icd0': tensor(4.0151), 'icd3': 1.737888}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.6, 'train_acc': 0.7643, 'val_acc': 0.424, 'test_acc': 0.447, 'icd0': tensor(4.0305), 'icd3': 1.7579125}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.7, 'train_acc': 0.7571, 'val_acc': 0.408, 'test_acc': 0.434, 'icd0': tensor(4.0176), 'icd3': 1.7733108}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.8, 'train_acc': 0.75, 'val_acc': 0.406, 'test_acc': 0.432, 'icd0': tensor(4.0173), 'icd3': 1.7891918}
{'seed': 0, 'hidden_channels': 16, 'mu': 1.9, 'train_acc': 0.7429, 'val_acc': 0.402, 'test_acc': 0.421, 'icd0': tensor(4.0270), 'icd3': 1.8040651}
{'seed': 0, 'hidden_channels': 16, 'mu': 2.0, 'train_acc': 0.7143, 'val_acc': 0.398, 'test_acc': 0.411, 'icd0': tensor(4.1207), 'icd3': 1.8136196}
{'seed': 0, 'hidden_channels': 32, 'mu': 0, 'train_acc': 1.0, 'val_acc': 0.792, 'test_acc': 0.805, 'icd0': tensor(2.0555), 'icd3': 0.9265532}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.1, 'train_acc': 1.0, 'val_acc': 0.794, 'test_acc': 0.813, 'icd0': tensor(1.9719), 'icd3': 1.0295254}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.2, 'train_acc': 1.0, 'val_acc': 0.804, 'test_acc': 0.821, 'icd0': tensor(1.9014), 'icd3': 1.1370759}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.3, 'train_acc': 1.0, 'val_acc': 0.8, 'test_acc': 0.834, 'icd0': tensor(1.8416), 'icd3': 1.2355039}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.4, 'train_acc': 1.0, 'val_acc': 0.802, 'test_acc': 0.83, 'icd0': tensor(1.7993), 'icd3': 1.3220168}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.5, 'train_acc': 1.0, 'val_acc': 0.796, 'test_acc': 0.828, 'icd0': tensor(1.7667), 'icd3': 1.3971413}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.6, 'train_acc': 1.0, 'val_acc': 0.796, 'test_acc': 0.828, 'icd0': tensor(1.7493), 'icd3': 1.4636917}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.7, 'train_acc': 0.9857, 'val_acc': 0.776, 'test_acc': 0.801, 'icd0': tensor(1.7714), 'icd3': 1.5266092}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.8, 'train_acc': 0.9857, 'val_acc': 0.738, 'test_acc': 0.76, 'icd0': tensor(1.7634), 'icd3': 1.5785376}
{'seed': 0, 'hidden_channels': 32, 'mu': 0.9, 'train_acc': 0.9857, 'val_acc': 0.718, 'test_acc': 0.733, 'icd0': tensor(1.8098), 'icd3': 1.6324513}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.0, 'train_acc': 0.9857, 'val_acc': 0.688, 'test_acc': 0.708, 'icd0': tensor(1.9181), 'icd3': 1.6909784}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.1, 'train_acc': 0.9786, 'val_acc': 0.666, 'test_acc': 0.691, 'icd0': tensor(2.1335), 'icd3': 1.7428151}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.2, 'train_acc': 0.95, 'val_acc': 0.434, 'test_acc': 0.418, 'icd0': tensor(2.7920), 'icd3': 1.901742}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.4, 'train_acc': 0.9143, 'val_acc': 0.394, 'test_acc': 0.381, 'icd0': tensor(3.3009), 'icd3': 1.9612097}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.5, 'train_acc': 0.8929, 'val_acc': 0.37, 'test_acc': 0.373, 'icd0': tensor(3.4720), 'icd3': 1.9882123}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.6, 'train_acc': 0.8643, 'val_acc': 0.362, 'test_acc': 0.356, 'icd0': tensor(3.5621), 'icd3': 2.0097637}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.7, 'train_acc': 0.85, 'val_acc': 0.342, 'test_acc': 0.344, 'icd0': tensor(3.5776), 'icd3': 2.03369}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.8, 'train_acc': 0.8357, 'val_acc': 0.326, 'test_acc': 0.328, 'icd0': tensor(3.5984), 'icd3': 2.0570788}
{'seed': 0, 'hidden_channels': 32, 'mu': 1.9, 'train_acc': 0.8286, 'val_acc': 0.302, 'test_acc': 0.3, 'icd0': tensor(3.6714), 'icd3': 2.074694}
{'seed': 0, 'hidden_channels': 32, 'mu': 2.0, 'train_acc': 0.8071, 'val_acc': 0.292, 'test_acc': 0.291, 'icd0': tensor(3.7278), 'icd3': 2.0859835}
